Name,Price,Rating,Review_count,Url
STRABO Laptop Travel Backpack - 32L and 45L Water Resistant with 3 Compartments,₹757,5.0 out of 5 stars,1,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo1NDk2OTgyNDA0OTg4NTk5OjE2OTI4MDM1ODE6c3BfbXRmOjMwMDAyNzMxMzE3MDMzMjo6MDo6&url=%2FSTRABO-Gannet-Laptop-Travel-Backpack%2Fdp%2FB0CD8ZLXRR%2Fref%3Dsr_1_252_sspa%3Fkeywords%3Dbags%26qid%3D1692803581%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,800",4.4 out of 5 stars,89,https:www.amaxon.in/Uppercase-Professional-Backpack-Resistant-Sustainable/dp/B0BWNBQXDZ/ref=sr_1_253?keywords=bags&qid=1692803581&sr=8-253
Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan),"₹1,019",3.5 out of 5 stars,25,https:www.amaxon.in/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W/ref=sr_1_254?keywords=bags&qid=1692803581&sr=8-254
Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"₹1,399",4.1 out of 5 stars,502,https:www.amaxon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_255?keywords=bags&qid=1692803581&sr=8-255
"MOKOBARA The Transit Backpack - 30L Premium Nylon 15.6"" Unisex Laptop Bag With Luggage Sleeve","₹4,999",4.5 out of 5 stars,655,https:www.amaxon.in/Mokobara-Transit-Backpack-Laptop-Sunray/dp/B09V7R98XC/ref=sr_1_256?keywords=bags&qid=1692803581&sr=8-256
"Dyazo Water Resistant Laptop Sleeve with Handle Compatible for 15 Inch to 15.6"" Inches laptops & Notebooks - Grey",₹299,4.3 out of 5 stars,"4,648",https:www.amaxon.in/Dyazo-Resistant-Compatible-laptops-Notebooks/dp/B09BFV96TS/ref=sr_1_257?keywords=bags&qid=1692803581&sr=8-257
"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",₹599,5.0 out of 5 stars,4,https:www.amaxon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_258?keywords=bags&qid=1692803581&sr=8-258
Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),"₹1,748",4.4 out of 5 stars,"1,222",https:www.amaxon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO/ref=sr_1_259?keywords=bags&qid=1692803581&sr=8-259
Wildcraft 29 Ltrs Red Casual Backpack (11650-Red),₹967,4.1 out of 5 stars,225,https:www.amaxon.in/Wildcraft-Ltrs-Casual-Backpack-11650-Red/dp/B079DTDN1J/ref=sr_1_260_mod_primary_new?keywords=bags&qid=1692803581&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-260
uppercase Nexus Professional Anti-Theft Overnighter Travel Laptop Backpack,"₹2,500",4.9 out of 5 stars,11,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo1NDk2OTgyNDA0OTg4NTk5OjE2OTI4MDM1ODE6c3BfYnRmOjIwMTYwMjQ5NTA5Mjk4OjowOjo&url=%2Fuppercase-Professional-Anti-Theft-Overnighter-sustainable%2Fdp%2FB0C4PRDZ9X%2Fref%3Dsr_1_261_sspa%3Fkeywords%3Dbags%26qid%3D1692803581%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
TRAVALATE 48 L TechWeekend Voyager Backpack Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with USB Charging Port,"₹1,098",4.0 out of 5 stars,1,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo1NDk2OTgyNDA0OTg4NTk5OjE2OTI4MDM1ODE6c3BfYnRmOjMwMDAyNDE0NTE2ODgzMjo6MDo6&url=%2FTRAVALATE-TechWeekend-Backpack-Business-Resistant%2Fdp%2FB0CBZ7YHRJ%2Fref%3Dsr_1_262_sspa%3Fkeywords%3Dbags%26qid%3D1692803581%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"MADBRAG 13 Inch Laptop Backpack with Fanny pack (Racing Red) for Travel, College, Work and Hikes","₹2,274",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToyODAzMTkwNDAxNTUzNTk5OjE2OTI4MDM1ODQ6c3BfYXRmX25leHQ6MzAwMDA5MDc2NTczMzMyOjowOjo&url=%2FMADBRAG-Laptop-Backpack-Racing-College%2Fdp%2FB0B3JFRNGT%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dbags%26qid%3D1692803584%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Ultima Moda Laptop Backpack, Work Bag Lightweight Bag Anti Theft Business Backpack, Gift for Men and Women, (31 Liter)",₹649,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToyODAzMTkwNDAxNTUzNTk5OjE2OTI4MDM1ODQ6c3BfYXRmX25leHQ6MzAwMDM2NjkyMjk0NDMyOjowOjo&url=%2FUltima-Moda-Laptop-Backpack-Women%2Fdp%2FB0CFQ2Y4SH%2Fref%3Dsr_1_258_sspa%3Fkeywords%3Dbags%26qid%3D1692803584%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Sangra Sling Bags for Women |Canvas Tote Handbags |Casual Shoulder Work Bag |Crossbody Bag,₹599,4.0 out of 5 stars,138,https:www.amaxon.in/Sangra-Canvas-Handbags-Shoulder-Crossbody/dp/B08JJB6R1J/ref=sr_1_259?keywords=bags&qid=1692803584&sr=8-259
satellite backpacks for men women backpack bags school bag boys under 35 ltr litres casual bagpack black,₹516,3.8 out of 5 stars,375,https:www.amaxon.in/satellite-backpacks-backpack-school-bagpack/dp/B083DZVFZM/ref=sr_1_260?keywords=bags&qid=1692803584&sr=8-260
American Tourister Unisex Messenger Bag (Black),"₹1,840",4.3 out of 5 stars,80,https:www.amaxon.in/American-Tourister-FC5-09-003/dp/B07N43K2FP/ref=sr_1_261?keywords=bags&qid=1692803584&sr=8-261
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.3 out of 5 stars,122,https:www.amaxon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_262?keywords=bags&qid=1692803584&sr=8-262
Alice backpacks for girls latest | hand bag for women latest | college bags for girls Mini Small Women Backpacks Womens Kids Girls,₹499,3.3 out of 5 stars,481,https:www.amaxon.in/Alice-backpacks-latest-college-Backpacks/dp/B09KBVXTXT/ref=sr_1_263?keywords=bags&qid=1692803584&sr=8-263
Storite Nylon 51 cms Imported Travel Duffle Bag Muti- Pocket Sports Shoulder Bag for Women with Wet Pocket & Shoe Compartment Weekender Overnight Travel Luggage Bag (Green/White - 51x22x26 cm),"₹1,199",3.8 out of 5 stars,6,https:www.amaxon.in/Storite-Travel-Duffle-Bag-Green/dp/B0C5MBFWBX/ref=sr_1_264?keywords=bags&qid=1692803584&sr=8-264
HP 320 15.6-inch Backpacks/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/Padded Laptop Pocket/1 Year Limited Warranty (793A6AA),"₹1,049",3.9 out of 5 stars,23,https:www.amaxon.in/HP-15-6-inch-Backpacks-Pass-Through-793A6AA/dp/B0BYDXVM5Q/ref=sr_1_265?keywords=bags&qid=1692803584&sr=8-265
ZOUK Printed Women's Hand Crafted Vegan Leather Flap Sling Bag,"₹1,399",3.5 out of 5 stars,6,https:www.amaxon.in/ZOUK-WavBeach-Pattern-Crafted-Multicolor/dp/B0BSXM4DKJ/ref=sr_1_266?keywords=bags&qid=1692803584&sr=8-266
NHQ FASHION Large 45 L Laptop Backpack Large 45 L Laptop Backpack Heavy Duty Traverse Collection Unisex Travel,₹599,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToyODAzMTkwNDAxNTUzNTk5OjE2OTI4MDM1ODQ6c3BfbXRmOjMwMDAzOTQwMDEwMjQzMjo6MDo6&url=%2FNHQ-FASHION-Backpack-Collection-Travel-GREY%2Fdp%2FB0CFHS5RWX%2Fref%3Dsr_1_267_sspa%3Fkeywords%3Dbags%26qid%3D1692803584%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
ABLE Classify Laptop Backpack 40 litres - School/College/Casual Backpack.,₹972,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToyODAzMTkwNDAxNTUzNTk5OjE2OTI4MDM1ODQ6c3BfbXRmOjIwMDc5MTYyMTk4NDk4OjowOjo&url=%2FAble-Classify-Laptop-Backpack-litres%2Fdp%2FB0B4GC112B%2Fref%3Dsr_1_268_sspa%3Fkeywords%3Dbags%26qid%3D1692803584%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Genie Heartbeat Backpack for Women 3 compartments, School Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",₹753,4.4 out of 5 stars,298,https:www.amaxon.in/Genie-Heartbeat-compartments-Lightweight-Travelling/dp/B097JJFF6Z/ref=sr_1_269?keywords=bags&qid=1692803584&sr=8-269
"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",₹548,4.0 out of 5 stars,689,https:www.amaxon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_270?keywords=bags&qid=1692803584&sr=8-270
WildHorn Leather 8.5 inch Sling Messenger Bag for Men I Multipurpose Crossbody Bag I Travel Bag with Adjustable Strap I DIMENSION: L- 8.5inch H- 10.5inch W- 3inch,"₹1,650",4.3 out of 5 stars,962,https:www.amaxon.in/WildHorn-Genuine-Leather-Messenger-8-5inch/dp/B07GLHSB86/ref=sr_1_271?keywords=bags&qid=1692803584&sr=8-271
"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹479,3.9 out of 5 stars,"10,367",https:www.amaxon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_272?keywords=bags&qid=1692803584&sr=8-272
"American Tourister Quad+ Polyester Mens Backpack(MULTI, FREE SIZE)","₹1,380",3.9 out of 5 stars,25,https:www.amaxon.in/American-Tourister-Polyester-Backpack-MULTI/dp/B0BL6DVBKS/ref=sr_1_273_mod_primary_new?keywords=bags&qid=1692803584&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-273
Lavie Women's Jeffrey CSB Deco Stitch Sling Bag | Ladies Purse Handbag,"₹1,049",3.9 out of 5 stars,"1,143",https:www.amaxon.in/Lavie-Jeffrey-Womens-Sling-Aqua/dp/B078XXGQF3/ref=sr_1_274?keywords=bags&qid=1692803584&sr=8-274
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹249,3.7 out of 5 stars,"12,111",https:www.amaxon.in/DZert-Rumble-School-Backpacks-Cartoon/dp/B0994PHBSL/ref=sr_1_275?keywords=bags&qid=1692803584&sr=8-275
"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel","₹1,499",3.5 out of 5 stars,750,https:www.amaxon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_276?keywords=bags&qid=1692803584&sr=8-276
COSMUS Darwin 29 litres Office Backpack sleek everyday use backpack,"₹1,409",4.3 out of 5 stars,"9,969",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToyODAzMTkwNDAxNTUzNTk5OjE2OTI4MDM1ODQ6c3BfYnRmOjIwMDIxMTk5MDEwODA2OjowOjo&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_277_sspa%3Fkeywords%3Dbags%26qid%3D1692803584%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Swiss Military Combo Pack of 2 Wheel Laptop Overnighter and Travelling Wallet | Laptop Roller Case, Laptop Trolley Bag Black Color with Rain Cover | Textured Soft-Sided Trolley Luggage/Suitcases (LTB5+TW2)","₹3,488",4.0 out of 5 stars,7,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToyODAzMTkwNDAxNTUzNTk5OjE2OTI4MDM1ODQ6c3BfYnRmOjIwMDUzMTk3MTkyNjk4OjowOjo&url=%2FSwiss-Military-Overnighter-Travelling-Soft-Sided%2Fdp%2FB09TL3B57Y%2Fref%3Dsr_1_278_sspa%3Fkeywords%3Dbags%26qid%3D1692803584%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,₹753.84,4.0 out of 5 stars,147,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2MzY3NzA1MzkxMzYxNTk5OjE2OTI4MDM1ODY6c3BfYXRmX25leHQ6MjAxMDEwMjY0MDI5OTg6OjA6Og&url=%2FWILDHORN-Backpack-Compartment-Business-Bookbags%2Fdp%2FB09P2ZS4D7%2Fref%3Dsr_1_273_sspa%3Fkeywords%3Dbags%26qid%3D1692803586%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Red Lemon BANGE Captain Business Smart Backpack Waterproof fit 15.6 Inch Laptop Backpack with USB Charging Port,Travel Durable Backpack for Men and Women","₹3,799",4.5 out of 5 stars,356,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2MzY3NzA1MzkxMzYxNTk5OjE2OTI4MDM1ODY6c3BfYXRmX25leHQ6MjAxNTI2MTQxMTU5OTg6OjA6Og&url=%2FRed-Lemon-Business-Backpack-Waterproof%2Fdp%2FB09ZYNHVKZ%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dbags%26qid%3D1692803586%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,₹474,4.0 out of 5 stars,296,https:www.amaxon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_275?keywords=bags&qid=1692803586&sr=8-275
Gear Triumph Summer Print 26L Water Resistant Backpack with Rain Cover/School Bag/College Bag/Daypack/Casual Backack for Girls/Women (Blue-Beige),₹727,4.2 out of 5 stars,"5,726",https:www.amaxon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_276?keywords=bags&qid=1692803586&sr=8-276
Gear LOGI-Q 27L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Teal-Yellow),₹661.75,3.0 out of 5 stars,5,https:www.amaxon.in/Gear-LOGI-Q-Resistant-Backpack-Teal-Yellow/dp/B0BTJ3QQJM/ref=sr_1_277?keywords=bags&qid=1692803586&sr=8-277
Wildcraft Polyester WC 1 Cracks Backpack Blue (11910),"₹1,139",3.7 out of 5 stars,75,https:www.amaxon.in/Wildcraft-Cracks-Backpack-Blue-11910/dp/B07ZJ71899/ref=sr_1_278_mod_primary_new?keywords=bags&qid=1692803586&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-278
"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",₹649,3.9 out of 5 stars,21,https:www.amaxon.in/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_279?keywords=bags&qid=1692803586&sr=8-279
"Puma Laptop Backpack (7548709, Limoges, 22 Ltrs)",₹919,4.3 out of 5 stars,789,https:www.amaxon.in/PUMA-Limoges-Laptop-Backpack-7548709/dp/B07D5QZ76G/ref=sr_1_280?keywords=bags&qid=1692803586&sr=8-280
"STRABO Defender Laptop Bag, Light weight & Water resistant - Unisex Bag",₹999,4.8 out of 5 stars,17,https:www.amaxon.in/STRABO-Defender-Laptop-weight-resistant/dp/B0C9HB5SYN/ref=sr_1_281?keywords=bags&qid=1692803586&sr=8-281
ALMOSTHERE® 1 Pcs Pop it Fidget Unicorn Sling Bag with Adjustable Sling Zipper Closer Silicone Unicorn Cross Body Shoulder Bag Travel Pouch for Girls Stress Relief Multicolor Pouch Travel Pouch,₹229,4.0 out of 5 stars,105,https:www.amaxon.in/ALMOSTHERE%C2%AE-Adjustable-Silicone-Shoulder-Multicolor/dp/B09TXN46RF/ref=sr_1_282?keywords=bags&qid=1692803586&sr=8-282
NHQ FASHION Large 45 L Laptop Backpack Large 45 L Laptop Backpack Heavy Duty Traverse Collection Unisex Travel,₹599,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2MzY3NzA1MzkxMzYxNTk5OjE2OTI4MDM1ODY6c3BfbXRmOjMwMDAzOTQwMDEwMjMzMjo6MDo6&url=%2FNHQ-FASHION-Backpack-Collection-Travel-GREEN%2Fdp%2FB0CFHQSG72%2Fref%3Dsr_1_283_sspa%3Fkeywords%3Dbags%26qid%3D1692803586%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
COSMUS Eternal Laptop Backpack 20 Ltrs Polyester Bags for 15.6-inch Laptops,₹952,3.2 out of 5 stars,18,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2MzY3NzA1MzkxMzYxNTk5OjE2OTI4MDM1ODY6c3BfbXRmOjIwMDM1NTc4Nzc4Mzk4OjowOjo&url=%2FCOSMUS-Eternal-Backpack-Polyester-15-6-inch%2Fdp%2FB09SWWXDSD%2Fref%3Dsr_1_284_sspa%3Fkeywords%3Dbags%26qid%3D1692803586%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
F Gear Milestone Olive Casual 20 Ltrs Laptop Backpack (3376),"₹1,071",4.0 out of 5 stars,828,https:www.amaxon.in/F-Gear-Milestone-Casual-Laptop-Backpack/dp/B08FX1R6WY/ref=sr_1_285?keywords=bags&qid=1692803586&sr=8-285
Fastrack Women’s Minimalist Sleek Shoulder Bag For Women (Light Mustard),₹949,5.0 out of 5 stars,3,https:www.amaxon.in/Fastrack-F22MSHP0094MU1-Womens-Western-Mustard/dp/B0B9XTV4WW/ref=sr_1_286?keywords=bags&qid=1692803586&sr=8-286
Puma unisex-adult PUMA Laptop Backpack IND III Puma Red-Peacoat Laptop,"₹1,025",2.9 out of 5 stars,31,https:www.amaxon.in/PUMA-Laptop-Backpack-IND-Red-Peacoat/dp/B08BTPS12W/ref=sr_1_287?keywords=bags&qid=1692803586&sr=8-287
Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),₹512,4.0 out of 5 stars,"6,468",https:www.amaxon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_288?keywords=bags&qid=1692803586&sr=8-288
WildHorn Leather Laptop Messenger Bag for Mens,"₹2,389",3.9 out of 5 stars,278,https:www.amaxon.in/WildHorn-Leather-39-37-Messenger-WHBB101/dp/B01H8U62VU/ref=sr_1_289?keywords=bags&qid=1692803586&sr=8-289
Hyper Adam 65 LTR Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack,"₹1,199",4.2 out of 5 stars,"4,225",https:www.amaxon.in/Hyper-Adam-Rucksack-Backpack-Trekking/dp/B07PJCH3VZ/ref=sr_1_290?keywords=bags&qid=1692803586&sr=8-290
American Tourister X - Bag Nylon 55 Cms Travel Duffle Bag (Black),"₹1,899",4.3 out of 5 stars,678,https:www.amaxon.in/American-Tourister-Casual-Travel-Duffle/dp/B00FRCNRPQ/ref=sr_1_291?keywords=bags&qid=1692803586&sr=8-291
"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",₹803,4.4 out of 5 stars,"1,152",https:www.amaxon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_292?keywords=bags&qid=1692803586&sr=8-292
"HYDER Peak Black 35L Unisex Multi-functional Laptop Bag/Backpack for Men and Women - Perfect Bags for College, School, and Business Travel with Padded Sleeve For Laptops Protection",₹780,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2MzY3NzA1MzkxMzYxNTk5OjE2OTI4MDM1ODY6c3BfYnRmOjMwMDAzMDczOTM0MDIzMjo6MDo6&url=%2FHYDER-Unisex-Multi-functional-Laptop-Backpack%2Fdp%2FB0CCKXQNXJ%2Fref%3Dsr_1_293_sspa%3Fkeywords%3Dbags%26qid%3D1692803586%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
COSMUS Captain 48.75cm Laptop Backpack 35 Ltrs Large College Casual Bag,"₹1,070",3.8 out of 5 stars,64,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2MzY3NzA1MzkxMzYxNTk5OjE2OTI4MDM1ODY6c3BfYnRmOjIwMDQxOTUzNjU2MjA2OjowOjo&url=%2FCOSMUS-Captain-Laptop-Backpack-College%2Fdp%2FB08FDT539L%2Fref%3Dsr_1_294_sspa%3Fkeywords%3Dbags%26qid%3D1692803586%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Contacts Unisex Vintage Travel Laptop Backpack with usb Charging Port Fits Upto 15.6 Inch Laptop - Blue…,"₹1,199",3.8 out of 5 stars,"1,177",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzE0Mjk2MjE5MzU5OToxNjkyODAzNTg4OnNwX2F0Zl9uZXh0OjIwMTYxNzMzMjEyODk4OjowOjo&url=%2FContacts-Unisex-Vintage-Backpack-Charging%2Fdp%2FB0C5X5QK3K%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dbags%26qid%3D1692803588%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,₹764,4.0 out of 5 stars,147,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzE0Mjk2MjE5MzU5OToxNjkyODAzNTg4OnNwX2F0Zl9uZXh0OjIwMTAxMDI2NDAzNzk4OjowOjo&url=%2FWILDHORN-Backpack-Compartment-Business-College%2Fdp%2FB09Q63JWCH%2Fref%3Dsr_1_290_sspa%3Fkeywords%3Dbags%26qid%3D1692803588%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLK_Black),₹599,4.0 out of 5 stars,49,https:www.amaxon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLK_Black/dp/B097L3XJ38/ref=sr_1_291?keywords=bags&qid=1692803588&sr=8-291
"HARISSONS Bags Vervo 15.6-inch Laptop/Travel/Casual Backpack for Men and Women with Rain Cover (Black, 40 Ltrs) | Quick Access Zippered Pocket, Detailed Organizers & a Detachable Key Chain Holder","₹2,960",4.4 out of 5 stars,"2,016",https:www.amaxon.in/HARISSONS-15-6-inch-Backpack-Organizers-Detachable/dp/B07M5P5LW3/ref=sr_1_292?keywords=bags&qid=1692803588&sr=8-292
Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,₹699,3.8 out of 5 stars,633,https:www.amaxon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_293?keywords=bags&qid=1692803588&sr=8-293
"DIVULGE Thunder Drawstring Daypack bag, Sports bag, Gym bags With Zip pocket (16 L Backpack)",₹179,4.0 out of 5 stars,266,https:www.amaxon.in/DIVULGE-Thunder-Drawstring-Daypack-Backpack/dp/B091TRCBCB/ref=sr_1_294?keywords=bags&qid=1692803588&sr=8-294
Impulse rucksack bags 60 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping thames blue bag with 1 Year Warranty,₹999,3.9 out of 5 stars,382,https:www.amaxon.in/Impulse-rucksack-60-backpack-trekking/dp/B09TDL9FJ8/ref=sr_1_295?keywords=bags&qid=1692803588&sr=8-295
GREENLANDS Adjustable Straps Backpack for School College Laptop Office Travel Bag for Men & Women - Quad,"₹1,742",3.9 out of 5 stars,101,https:www.amaxon.in/GREENLANDS-Backpack-College-Lightweight-Stylish/dp/B08ML7RWG6/ref=sr_1_296?keywords=bags&qid=1692803588&sr=8-296
Wildcraft Polyester WC 1 Cracks Backpack Blue (11910),"₹1,139",3.7 out of 5 stars,75,https:www.amaxon.in/Wildcraft-Cracks-Backpack-Blue-11910/dp/B07ZJ71899/ref=sr_1_297_mod_primary_new?keywords=bags&qid=1692803588&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-297
"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",₹649,3.9 out of 5 stars,21,https:www.amaxon.in/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_298?keywords=bags&qid=1692803588&sr=8-298
NHQ FASHION Large 45 L Laptop Backpack Large 45 L Laptop Backpack Heavy Duty Traverse Collection Unisex Travel,₹599,,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzE0Mjk2MjE5MzU5OToxNjkyODAzNTg4OnNwX210ZjozMDAwMzc0MzE0NjYxMzI6OjA6Og&url=%2FNHQ-FASHION-Backpack-Collection-Travel-RED%2Fdp%2FB0CFHP495P%2Fref%3Dsr_1_299_sspa%3Fkeywords%3Dbags%26qid%3D1692803588%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Budh Laptop Premium Vegan Leather Bag,"₹4,350",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzE0Mjk2MjE5MzU5OToxNjkyODAzNTg4OnNwX210ZjoyMDAzNzIzODEzNzIwNDo6MDo6&url=%2FPremium-Leather-Personalised-Customer-Extremely%2Fdp%2FB07S1GPWBR%2Fref%3Dsr_1_300_sspa%3Fkeywords%3Dbags%26qid%3D1692803588%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
